"192";"Reengineering Thesauri for New Applications: the AGROVOC Example";"Boris Lauser";"Johannes Keizer";"2004"
"192";"Reengineering Thesauri for New Applications: the AGROVOC Example";"Anita Liang";"Johannes Keizer";"2004"
"192";"Reengineering Thesauri for New Applications: the AGROVOC Example";"Frehiwot Fisseha";"Johannes Keizer";"2004"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Antoine Isaac";"Ariane N{\'{e}}roulidis";"2016"
"55";"The Value Proposition for Semantic Search: A User Panel";"Diane Hillmann";"Farah Gheriss";"2012"
"98";"Kinds of Tags: a collaborative research study on tag usage and structure";"Emma Tonkin";"Liddy Neville";"2007"
"98";"Kinds of Tags: a collaborative research study on tag usage and structure";"Ana Alice Baptista";"Liddy Neville";"2007"
"98";"Kinds of Tags: a collaborative research study on tag usage and structure";"Andrea Resmini";"Liddy Neville";"2007"
"98";"Kinds of Tags: a collaborative research study on tag usage and structure";"Eva Mendéz";"Liddy Neville";"2007"
"120";"Building an ontology for crisis, tragedy and recovery";"Andrea Kavanaugh";"Donald Shoemaker";"2009"
"146";"A Collaborative Framework for Managing and Publishing KOS";"Armando Stellato";"Sachit Rajbhandari";"2011"
"146";"A Collaborative Framework for Managing and Publishing KOS";"Ahsan Morshed";"Sachit Rajbhandari";"2011"
"146";"A Collaborative Framework for Managing and Publishing KOS";"Gudrun Johannsen";"Sachit Rajbhandari";"2011"
"146";"A Collaborative Framework for Managing and Publishing KOS";"Caterina Caracciolo";"Sachit Rajbhandari";"2011"
"146";"A Collaborative Framework for Managing and Publishing KOS";"Imma Subirats";"Sachit Rajbhandari";"2011"
"146";"A Collaborative Framework for Managing and Publishing KOS";"Johannes Keizer";"Sachit Rajbhandari";"2011"
"162";"Digging into Metadata";"Ceri Binding";"Diana Massam";"2013"
"192";"Reengineering Thesauri for New Applications: the AGROVOC Example";"Dagobert Soergel";"Stephen Katz";"2004"
"192";"Reengineering Thesauri for New Applications: the AGROVOC Example";"Boris Lauser";"Stephen Katz";"2004"
"192";"Reengineering Thesauri for New Applications: the AGROVOC Example";"Anita Liang";"Stephen Katz";"2004"
"192";"Reengineering Thesauri for New Applications: the AGROVOC Example";"Frehiwot Fisseha";"Stephen Katz";"2004"
"192";"Reengineering Thesauri for New Applications: the AGROVOC Example";"Johannes Keizer";"Stephen Katz";"2004"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Hugo Manguinhas";"Veronique Ginouves";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Valentine Charles";"Veronique Ginouves";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Antoine Isaac";"Veronique Ginouves";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Tom Miles";"Veronique Ginouves";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Aude Lima";"Veronique Ginouves";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Ariane N{\'{e}}roulidis";"Veronique Ginouves";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Dimitra Atsidis";"Veronique Ginouves";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Michiel Hildebrand";"Veronique Ginouves";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Maarten Brinkerink";"Veronique Ginouves";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Sergiu Gordea";"Veronique Ginouves";"2016"
"118";"EASTER project: Evaluating Automated Subject Tools for Enhancing Retrieval";"Dagobert Soergel";"Douglas Tudhope";"2009"
"120";"Building an ontology for crisis, tragedy and recovery";"Uma Murthy";"Venkataraghavan Srinivasan";"2009"
"120";"Building an ontology for crisis, tragedy and recovery";"Edward Fox";"Venkataraghavan Srinivasan";"2009"
"120";"Building an ontology for crisis, tragedy and recovery";"Naren Ramakrishnan";"Venkataraghavan Srinivasan";"2009"
"120";"Building an ontology for crisis, tragedy and recovery";"Andrea Kavanaugh";"Venkataraghavan Srinivasan";"2009"
"120";"Building an ontology for crisis, tragedy and recovery";"Steve Sheetz";"Venkataraghavan Srinivasan";"2009"
"120";"Building an ontology for crisis, tragedy and recovery";"Donald Shoemaker";"Venkataraghavan Srinivasan";"2009"
"146";"A Collaborative Framework for Managing and Publishing KOS";"Armando Stellato";"Imma Subirats";"2011"
"146";"A Collaborative Framework for Managing and Publishing KOS";"Ahsan Morshed";"Imma Subirats";"2011"
"146";"A Collaborative Framework for Managing and Publishing KOS";"Gudrun Johannsen";"Imma Subirats";"2011"
"146";"A Collaborative Framework for Managing and Publishing KOS";"Caterina Caracciolo";"Imma Subirats";"2011"
"154";"Demonstrating HIVE and HIVE-ES: Supporting Term Browsing and Automatic Text Indexing with Linked Open Vocabularies";"David Rodríguez Mateos";"Eva Méndez";"2012"
"154";"Demonstrating HIVE and HIVE-ES: Supporting Term Browsing and Automatic Text Indexing with Linked Open Vocabularies";"Craig Willis";"Eva Méndez";"2012"
"162";"Digging into Metadata";"Ceri Binding";"Hilary Jones";"2013"
"162";"Digging into Metadata";"Douglas Tudhope";"Hilary Jones";"2013"
"162";"Digging into Metadata";"Diana Massam";"Hilary Jones";"2013"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Antoine Isaac";"Dimitra Atsidis";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Aude Lima";"Dimitra Atsidis";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Ariane N{\'{e}}roulidis";"Dimitra Atsidis";"2016"
"146";"A Collaborative Framework for Managing and Publishing KOS";"Armando Stellato";"Johannes Keizer";"2011"
"146";"A Collaborative Framework for Managing and Publishing KOS";"Ahsan Morshed";"Johannes Keizer";"2011"
"146";"A Collaborative Framework for Managing and Publishing KOS";"Gudrun Johannsen";"Johannes Keizer";"2011"
"146";"A Collaborative Framework for Managing and Publishing KOS";"Caterina Caracciolo";"Johannes Keizer";"2011"
"146";"A Collaborative Framework for Managing and Publishing KOS";"Imma Subirats";"Johannes Keizer";"2011"
"154";"Demonstrating HIVE and HIVE-ES: Supporting Term Browsing and Automatic Text Indexing with Linked Open Vocabularies";"David Rodríguez Mateos";"Joan Boone";"2012"
"154";"Demonstrating HIVE and HIVE-ES: Supporting Term Browsing and Automatic Text Indexing with Linked Open Vocabularies";"Gema Bueno de la Fuente";"Joan Boone";"2012"
"154";"Demonstrating HIVE and HIVE-ES: Supporting Term Browsing and Automatic Text Indexing with Linked Open Vocabularies";"Jane Greenberg";"Joan Boone";"2012"
"154";"Demonstrating HIVE and HIVE-ES: Supporting Term Browsing and Automatic Text Indexing with Linked Open Vocabularies";"Craig Willis";"Joan Boone";"2012"
"154";"Demonstrating HIVE and HIVE-ES: Supporting Term Browsing and Automatic Text Indexing with Linked Open Vocabularies";"Eva Méndez";"Joan Boone";"2012"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Hugo Manguinhas";"Michiel Hildebrand";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Antoine Isaac";"Michiel Hildebrand";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Aude Lima";"Michiel Hildebrand";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Ariane N{\'{e}}roulidis";"Michiel Hildebrand";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Dimitra Atsidis";"Michiel Hildebrand";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Maarten Brinkerink";"Michiel Hildebrand";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Hugo Manguinhas";"Maarten Brinkerink";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Antoine Isaac";"Maarten Brinkerink";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Aude Lima";"Maarten Brinkerink";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Ariane N{\'{e}}roulidis";"Maarten Brinkerink";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Dimitra Atsidis";"Maarten Brinkerink";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Hugo Manguinhas";"Sergiu Gordea";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Antoine Isaac";"Sergiu Gordea";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Aude Lima";"Sergiu Gordea";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Ariane N{\'{e}}roulidis";"Sergiu Gordea";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Dimitra Atsidis";"Sergiu Gordea";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Michiel Hildebrand";"Sergiu Gordea";"2016"
"6";"Linking subject labels in Cultural Heritage Metadata to MIMO vocabulary using CultuurLink";"Maarten Brinkerink";"Sergiu Gordea";"2016"
"132";"Integrating Knowledge Organization Systems Registries with Metadata Registries";"Hugo Manguinhas";"Jose Borbinha";"2010"
